method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,cap,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,cleaned_method_name
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,5,0.8780663748991486,7.897079599976632e-05,"[0.008284023668639, 0.0, 0.114792899408284, 0.1814595660749507, 0.1641025641025641, 0.2252465483234713, 0.1566074950690335, 0.5487179487179489, 1.0, 0.686785009861933, 0.8015779092702169, 0.5960552268244576, 0.8445759368836293]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,5,0.8772486995080653,8.179400047970893e-05,"[0.0, 0.019861232094009, 0.1166563133136802, 0.1831826426585946, 0.1518729408417652, 0.2858140629406891, 0.1527640949338349, 0.5304096959710197, 1.0, 0.8396906151489979, 0.7748191386930585, 0.7308088997576209, 0.7181934386814437]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,6,-0.0242644204749676,0.9372857857120768,"[1.0, 0.0, 0.5070422535211264, 0.5070422535211269, 0.647887323943662, 0.0469483568075119, 0.5633802816901405, 0.5774647887323942, 0.5070422535211272, 0.0469483568075119, 0.5774647887323942, 0.0938967136150231, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,6,0.8775704004760747,8.06737786619233e-05,"[0.0602409638554216, 0.0, 0.153184165232358, 0.2271944922547332, 0.2378657487091222, 0.3135972461273666, 0.2240963855421687, 0.6044750430292599, 1.0, 0.6819277108433736, 0.7924268502581756, 0.5786574870912221, 0.8643717728055078]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,6,0.875810381962148,8.695578328491845e-05,"[0.0281691102580764, 0.0, 0.1413188191357587, 0.216366158113731, 0.2119408203482187, 0.3838713956126979, 0.207227200978147, 0.5814134124798697, 1.0, 0.8365882537180135, 0.767026956390121, 0.693083894035454, 0.7148201118837054]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,7,-0.0215750766207455,0.94422639812521,"[1.0, 0.0, 0.5137231503579951, 0.5972553699284006, 0.7225536992840089, 0.1044152744630075, 0.5638424821002388, 0.659904534606205, 0.5137231503579954, 0.1044152744630069, 0.6599045346062057, 0.083532219570406, 0.9999999999999992]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,7,0.863598477424516,0.0001421364779941,"[0.1451814768460575, 0.0, 0.1294117647058823, 0.2306883604505631, 0.2715894868585731, 0.3192490613266582, 0.2316395494367959, 0.6023529411764703, 1.0, 0.6251314142678346, 0.776670838548185, 0.5710638297872339, 0.8902127659574467]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,7,0.875877378775219,8.670970377716258e-05,"[0.0597820688143987, 0.0, 0.0933270756868747, 0.1863151656176436, 0.208473543484845, 0.3817530829113641, 0.1921915429596457, 0.544676859747401, 1.0, 0.7570313795348769, 0.7169227399773391, 0.6990321881107958, 0.7175825408808916]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,8,-0.0114179681030277,0.9704686405945128,"[1.0, 0.0, 0.5169922397645176, 0.5919186513245923, 0.7043082686647043, 0.0936580144500933, 0.5619480867005616, 0.694942467219695, 0.5169922397645166, 0.0936580144500928, 0.694942467219695, 0.0749264115600746, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,8,0.8590383389789585,0.000168761258292,"[0.1458010192776423, 0.0, 0.1448038998448925, 0.2329049412807444, 0.2809660979392865, 0.3081985375581653, 0.2469310879680921, 0.6161090183913142, 1.0, 0.5836250830932862, 0.776401506758254, 0.5753157544870375, 0.8679149124750721]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,8,0.8759358216691863,8.64954981724981e-05,"[0.0582674102161888, 0.0, 0.107759701982972, 0.1883529183187834, 0.2194284129376298, 0.3696576578678933, 0.2072130782763586, 0.5495993034983947, 1.0, 0.7082718141277734, 0.7068304578969555, 0.7054736357026261, 0.7007049624174895]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,9,-0.0038767669315409,0.9899714200656806,"[0.9999999999999992, 0.0, 0.4881828748547075, 0.5803951956605968, 0.6780317706315377, 0.1204184424641614, 0.5272375048430844, 0.6698953893839593, 0.5370011623401781, 0.1204184424641614, 0.6698953893839593, 0.0650910499806277, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,9,0.8590431074975715,0.0001687314810433,"[0.1702198198198198, 0.0, 0.1392792792792792, 0.2272648648648648, 0.3463063063063064, 0.316627027027027, 0.3113297297297298, 0.6365045045045046, 1.0, 0.5775639639639641, 0.76941981981982, 0.5553297297297297, 0.9343423423423424]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,9,0.8936736357587549,3.835393171872677e-05,"[0.0599986499821055, 0.0, 0.095361369290963, 0.1739905479749152, 0.2779138614419261, 0.3789734368312422, 0.2725762543536753, 0.5728900074370818, 1.0, 0.7041692391131283, 0.7072453929812124, 0.7000567228265755, 0.7536759830180814]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,10,0.0193626006381331,0.949939057465677,"[0.9822622650805938, 0.0, 0.490743999436897, 0.5745055254452032, 0.7075385373407473, 0.138945590202013, 0.5439572041951148, 0.7001478144576613, 0.5350883367354121, 0.138945590202013, 0.7001478144576619, 0.0886886745970296, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,10,0.8438410727803726,0.0002874147504619,"[0.2138086920784958, 0.0, 0.1405664577554025, 0.2505085790609268, 0.3586561183602179, 0.2970786670776397, 0.3075790266789959, 0.6273571012705915, 1.0, 0.6006849549642111, 0.791554505291277, 0.5329497585533751, 0.926716668379054]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,10,0.881097460564705,6.917775353845913e-05,"[0.0869437188079895, 0.0, 0.0878763074404083, 0.1904934214510949, 0.274604301680809, 0.3491611446731482, 0.257384037643307, 0.5475892884269283, 1.0, 0.7275278072325548, 0.7134306028946682, 0.6646560049670699, 0.7383177530523019]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,11,0.0264757927863909,0.9315817488740368,"[0.9835324450041882, 0.0, 0.4680777753354996, 0.5787763394740125, 0.7022830019426011, 0.1414712679185654, 0.5174804403229354, 0.6954215206943465, 0.5421817728166525, 0.1289958474671925, 0.7216199036422285, 0.0823377749790589, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,11,0.8343561364099519,0.0003899398406302,"[0.2618090275445348, 0.0, 0.153375493009107, 0.2567696987726353, 0.38621973571833, 0.2902274639259679, 0.3171373644124997, 0.6610310887624313, 1.0, 0.5961896353731838, 0.8469789297583981, 0.5427197789016095, 0.953324312826074]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,11,0.8871321741997855,5.257431464103664e-05,"[0.1001306024081928, 0.0, 0.0887643117104119, 0.1780976893210623, 0.2846678625269275, 0.3405455597669274, 0.2593118309918304, 0.5719099104296574, 1.0, 0.735923236702946, 0.7542058060994373, 0.6901562447318195, 0.7497304900546329]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,12,0.023891553487986,0.938247841157451,"[0.9849971585527564, 0.0, 0.4603794008605523, 0.5912375179281792, 0.7037588287825081, 0.1378183097448108, 0.505387925202284, 0.685005276973453, 0.5278921873731501, 0.1264525207696266, 0.7088734338213405, 0.0964468378751388, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,12,0.8260478263264146,0.0005018217187926,"[0.2646180541909895, 0.0, 0.1748380407082373, 0.2849020384349124, 0.4368030762440559, 0.3226585810461527, 0.3393802166309443, 0.6840749350802464, 1.0, 0.5774046004601063, 0.8516183837021942, 0.5310620236824841, 0.979504403055687]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,12,0.8864322934077604,5.431682947486664e-05,"[0.0964604880219947, 0.0, 0.1109816640931398, 0.2008109040072786, 0.3309133463245854, 0.3806327867761192, 0.2826865248598131, 0.5928846725911899, 1.0, 0.7095791967861311, 0.7567214895272313, 0.6649525911013969, 0.7654615288883254]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,13,0.0321765459470398,0.9168916398129708,"[0.975505612624776, 0.0, 0.4849973990369141, 0.6057535454930348, 0.6989387148553032, 0.1642629208700205, 0.5034569373486776, 0.7093222051556703, 0.5472983408391165, 0.1339964700666414, 0.7313477906412971, 0.1063071625989965, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,13,0.8172230296864477,0.0006470254888233,"[0.302682949980578, 0.0, 0.1963870832794834, 0.2989483166265355, 0.4453237899978496, 0.3177704568975273, 0.3361210208518647, 0.6877575934263447, 0.9911021862482152, 0.5906725248158968, 0.8743925344723056, 0.5281516565591375, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,13,0.8891397807448318,4.782322834999157e-05,"[0.1198737288778462, 0.0, 0.1227614801147238, 0.2060655927525091, 0.3375121232436109, 0.3728809946790132, 0.2774991016994756, 0.59207841089267, 1.0, 0.7432036341335204, 0.7805051282132299, 0.6754536619310554, 0.7909633834557809]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,14,0.0331304140241041,0.914435897486191,"[0.9770666737648376, 0.0, 0.4888083310462111, 0.6142135832369026, 0.701459933044587, 0.1699971115720931, 0.5060914174843058, 0.7111816691660137, 0.5378799514686555, 0.1416595834836596, 0.7577281633231524, 0.0995320602908067, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,14,0.800211427138126,0.0010193291970421,"[0.3324847500217022, 0.0, 0.211758793609848, 0.3161735008601032, 0.4640720333093605, 0.3197732912990735, 0.3350442088953944, 0.6843974543296654, 0.9886947246190386, 0.5756432488362989, 0.9031376355786406, 0.5183568218310692, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,14,0.8828290791230026,6.403600464390518e-05,"[0.130369789290997, 0.0, 0.1291054717438805, 0.2108842488801423, 0.344864008862462, 0.3719600303840649, 0.2661711708703378, 0.5782052217799043, 1.0, 0.7217795938730294, 0.7907543907822413, 0.6689155022103181, 0.7795866486526993]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,15,0.0329550434601195,0.9148873387902005,"[0.9787530142886282, 0.0, 0.4903699393609776, 0.6065538532906236, 0.7074000535873537, 0.185851805640536, 0.4972323198391851, 0.7164069279650009, 0.5358332100291, 0.1445865442422254, 0.7515246401849164, 0.1055567552724225, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,15,0.7792082244584029,0.0016912077498887,"[0.3710394988286701, 0.0, 0.2165924350504067, 0.3418420573293677, 0.4680155615803744, 0.3151601168697849, 0.3434402042589036, 0.6902731278460689, 0.9635907030612516, 0.5689559316680267, 0.8951790897844228, 0.4896106130399307, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,15,0.877273236358898,8.170812257869566e-05,"[0.1613968207998418, 0.0, 0.1317476664115992, 0.2416802995008714, 0.349705359015181, 0.369648521921355, 0.2814696669579831, 0.5933182643167048, 1.0, 0.735390498908674, 0.8030945297044405, 0.6487309764492378, 0.7944871386082816]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,16,0.0271131323535934,0.9299383357318902,"[1.0, 0.0, 0.4853564381997871, 0.6119505955190839, 0.707694953243114, 0.1891179660596513, 0.4918716485836246, 0.7281228524674397, 0.5448077329523089, 0.1499403278613829, 0.7614639480301866, 0.1002166041680639, 0.997368857344988]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,16,0.7647445083784774,0.0023262680704755,"[0.4036458511836304, 0.0, 0.2255953236800953, 0.3410878641232496, 0.4796002966503935, 0.3295204456164264, 0.3407999745287874, 0.6945764772137086, 0.9547859211524018, 0.5547561506589761, 0.8995358601614216, 0.4870509710189923, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,16,0.8762106853964601,8.549373532713274e-05,"[0.1845619434373037, 0.0, 0.1422326388255863, 0.2382687606906406, 0.3638893941857963, 0.3929837055922109, 0.2812089145581146, 0.5994073992527659, 1.0, 0.7249404889432622, 0.8139089164936578, 0.6594286504381015, 0.8057102059793909]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,17,0.0322172105023212,0.9167869345323147,"[0.9961461660178696, 0.0, 0.4888306955444583, 0.6239351814365675, 0.7081260060883704, 0.1952415459451553, 0.4815150314888691, 0.727441926094795, 0.5450457982874071, 0.152559403638778, 0.776936418796245, 0.1055423580417459, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,17,0.7501877610866823,0.0031390841892387,"[0.4220296585834199, 0.0, 0.2321663945100502, 0.3516705167864064, 0.4880561609706587, 0.3225094691353316, 0.3377544181173961, 0.696627829796127, 0.927077863472411, 0.5497694674735634, 0.9003008249485429, 0.4666047497858046, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,17,0.875287606773277,8.8895192286102e-05,"[0.1960814152136902, 0.0, 0.1454434426629339, 0.2450833671758301, 0.3765541678769002, 0.3932952503351383, 0.2839450115782127, 0.6156969582699935, 1.0, 0.7454781019668512, 0.8294542777958414, 0.6533304826372497, 0.824121094792936]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,18,0.0364120234054076,0.9059928272895496,"[0.9963692342892392, 0.0, 0.4855694106977504, 0.6199071948642579, 0.7137348036253277, 0.1976883355674544, 0.4786771931482538, 0.7319326762779463, 0.5512268515640096, 0.1574767282521382, 0.7785623203688001, 0.1086669302846493, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,18,0.7414496479094794,0.0037232784632298,"[0.4418625406586928, 0.0, 0.2353380749905444, 0.3587646601127518, 0.5049122964198962, 0.3243610213875443, 0.3521793393574508, 0.7025311089642268, 0.915556406072308, 0.540914771388462, 0.9016695732648908, 0.4676586646048926, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,18,0.8788979873383725,7.618003012279611e-05,"[0.2103841267054653, 0.0, 0.1472750783967965, 0.2530828049432433, 0.3947734353352843, 0.4021796867804144, 0.3045466320159272, 0.6269328883447282, 1.0, 0.7468117390145881, 0.8417923295769482, 0.6690427918163533, 0.8333117717708981]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,19,0.025789584013168,0.9333514528641786,"[1.0, 0.0, 0.4841997735268115, 0.6184832739011745, 0.7074073963009057, 0.2006678183668334, 0.466972031960339, 0.7384058714255027, 0.5413595261789784, 0.1529315496007206, 0.7775322312224592, 0.0979215407003962, 0.9873974466685927]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,19,0.7259013987812204,0.0049671519265216,"[0.4519406638546782, 0.0, 0.2392535628538361, 0.3608185039905822, 0.50296846328356, 0.3255879670795409, 0.334315804950009, 0.7038776472324179, 0.9105516164190052, 0.5312728680674335, 0.901001646339172, 0.4487555223093525, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,19,0.8736420541972234,9.522694946880571e-05,"[0.2018681234325275, 0.0, 0.14269380550294, 0.244661671982961, 0.3838184373317112, 0.4019481475595396, 0.2778783128676442, 0.6164577542536966, 1.0, 0.7405703662867121, 0.8350417498810484, 0.6526911064884424, 0.8302010274910028]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,20,0.0337101984884081,0.9129435772788684,"[1.0, 0.0, 0.4824174737505671, 0.6206983917473963, 0.7169908100378601, 0.2073945000363129, 0.4705763839370768, 0.7419664010136998, 0.5471378984137436, 0.1618637318351651, 0.7924013374627259, 0.1010485569916695, 0.9925704064944696]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,20,0.7141920554781783,0.006098070044974,"[0.4690051537495389, 0.0, 0.2425184425332711, 0.3705117880044097, 0.5068059852334951, 0.3135919240948364, 0.3443288239265888, 0.7068541234856827, 0.8989064772957422, 0.5297342609230989, 0.8990412777060238, 0.438512518917368, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,20,0.8726864659505547,9.906616564274686e-05,"[0.2169796218512505, 0.0, 0.145904317858193, 0.2557377336722065, 0.3863391511496359, 0.387467377773048, 0.2915779019925147, 0.6263957021484119, 1.0, 0.7485998015123708, 0.8370728688286986, 0.6495913334084362, 0.8392636429767084]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,21,0.0327818268836251,0.915333258346789,"[1.0, 0.0, 0.4807002145333344, 0.6225365762187551, 0.7103425243634462, 0.2133932956551891, 0.4606186974195155, 0.7451632485790028, 0.5425237376664659, 0.1619273706144816, 0.7933407053324432, 0.0965255996581622, 0.992902956858683]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,21,0.6940719200739309,0.0084907497071856,"[0.4955236966776397, 0.0, 0.2498095077175451, 0.3783776571231549, 0.5120870577641162, 0.3221580611980614, 0.3446246219620328, 0.7124486162425548, 0.8913330055277354, 0.5136502072599475, 0.8981201429923112, 0.4289758305925689, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,21,0.8663456121327906,0.0001277918864489,"[0.2389472800188462, 0.0, 0.1517830119741256, 0.260277413664604, 0.3924014164870252, 0.399184089517567, 0.2943325044030516, 0.6310082260281777, 1.0, 0.7313189440956775, 0.8373507669666553, 0.64505836202615, 0.8393955868748653]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,22,0.0318054327476587,0.9178472588469586,"[1.0, 0.0, 0.4740549666292656, 0.6134177157986263, 0.7061399683630231, 0.2124008827383849, 0.4549674552598065, 0.7392371176267024, 0.5411546291912975, 0.1603247512688639, 0.7916610191231985, 0.0981602723783527, 0.9813452308952526]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,22,0.6860910766335896,0.0096156984348251,"[0.5013805568758423, 0.0, 0.2487010938856557, 0.3759076978191786, 0.5166769204826064, 0.3185449823833143, 0.3424542230731988, 0.7202625424721569, 0.8726062938191952, 0.5077437325826841, 0.9040113359529452, 0.4175658345788168, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,22,0.8688997123398237,0.0001155155931553,"[0.2395596702234684, 0.0, 0.150363513944018, 0.2601735945600298, 0.4028886004713687, 0.4039455144156846, 0.2964231529280867, 0.6548419758720879, 1.0, 0.7454621366316277, 0.862520803024541, 0.645518245093113, 0.8607696284476569]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,23,0.0351271141022714,0.9092976613632546,"[1.0, 0.0, 0.4780049430565734, 0.6164830943110319, 0.7145064229281989, 0.2192304509937591, 0.4523747771136746, 0.746317947827778, 0.5390144941716807, 0.1659837758322976, 0.8032374250950002, 0.1000705514947735, 0.985553550806334]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,23,0.6635094161046536,0.0134157023644204,"[0.5261671822257254, 0.0, 0.2535146293535505, 0.3795667540390646, 0.5171581201316009, 0.3109702298595677, 0.345372039458497, 0.7190153789860246, 0.8647963815898324, 0.4901158758531077, 0.8967410187102526, 0.402653560388689, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,23,0.8591729406894292,0.0001679223395878,"[0.2644174288354078, 0.0, 0.1522430021702681, 0.260995896879319, 0.3977188783426383, 0.3906242730371778, 0.3015006845839724, 0.6512805444188188, 1.0, 0.7209981142278249, 0.8505312422942861, 0.6271453538607711, 0.8623124601220067]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,24,0.0369750498107258,0.9045451387248976,"[1.0, 0.0, 0.4745223154854494, 0.6192525835172378, 0.713557962509426, 0.2191391162021539, 0.4498642820665104, 0.749516088270517, 0.5370137178018566, 0.1619823618531645, 0.804276653448698, 0.1017810880807046, 0.989313406089138]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,24,0.6499838726672603,0.0161767821446876,"[0.5369909204045755, 0.0, 0.2672871730970054, 0.3934897850089444, 0.528929063501102, 0.3164070589708532, 0.3531662046376532, 0.734253967750472, 0.864769165758532, 0.4837259151211495, 0.902130723605124, 0.398154519626198, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,24,0.853277264986269,0.0002079270664857,"[0.2712477103038183, 0.0, 0.1704989982517998, 0.2745966876281114, 0.4096677821715374, 0.3983322322390832, 0.3113305010362751, 0.6658626950011204, 1.0, 0.71382980955848, 0.8534671600293146, 0.6186570407954092, 0.8555639419182055]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,25,0.034948957259925,0.909755994557718,"[1.0, 0.0, 0.4708341611560966, 0.6162353355302059, 0.7110343204087436, 0.2229154167793733, 0.444005011990942, 0.7454907588267362, 0.5374309386905407, 0.1624636007715307, 0.8061718104969104, 0.0995002715173351, 0.9805263719583334]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,25,0.6307695079532092,0.0208044350624214,"[0.5507503796123863, 0.0, 0.2650551216942938, 0.3974662265307243, 0.5347703342988464, 0.3115439053827827, 0.3447580481806522, 0.7417031895548609, 0.8580038330633084, 0.4693631602076393, 0.9018216651909386, 0.3834389610941613, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,25,0.8470510079262714,0.0002580592286778,"[0.2731346213851678, 0.0, 0.160874858236697, 0.2731910232552708, 0.4119043253891075, 0.3909533984562583, 0.2977578236660228, 0.6769394579509924, 1.0, 0.7016537209082352, 0.8532873786145678, 0.6069799678123418, 0.8601117135345662]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,26,0.0371262812288596,0.9041563291841376,"[1.0, 0.0, 0.4767232325640008, 0.6233272424895766, 0.711952878019521, 0.2291178760324227, 0.4449338133947502, 0.7522796908440976, 0.5409067104737102, 0.1657716895475849, 0.815933729010651, 0.1003440002134648, 0.9839701199340454]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,26,0.619449769978782,0.0239541892198501,"[0.5626464140089834, 0.0, 0.2675242676028742, 0.3976862377503135, 0.5382961004525884, 0.3119855378604533, 0.3386858760953381, 0.7340616673862612, 0.8473886568283546, 0.4626857074333897, 0.8966474995727289, 0.3764473228514167, 1.0]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_normed_weighted_modulations,26,0.8433764906495433,0.0002918744860861,"[0.2886843584793095, 0.0, 0.1614241787452932, 0.2712116580788244, 0.4209431458365999, 0.3942747249627396, 0.2911650569885497, 0.6719377508215233, 1.0, 0.701839356448281, 0.8531876790594213, 0.6067899811379764, 0.8713342966302119]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_only_modulations,27,0.0404064471817319,0.8957281377916885,"[1.0, 0.0, 0.476386768965309, 0.6209879675132762, 0.7127239193990226, 0.2347946206478204, 0.4404384626345887, 0.7584926133268689, 0.5440242877496133, 0.1687823382437329, 0.8173531547806592, 0.1010891462461398, 0.9870802042128792]",Method E
Experimental_methods ,all_ranges,True,True,True,0,normed_values_weighted_modulations_only,27,0.6069418173440366,0.02783032832274,"[0.5729523964232415, 0.0, 0.2726820726007879, 0.4026531115538131, 0.5400097421812632, 0.3134112929731935, 0.3366834045551132, 0.7383913112385173, 0.8329832043741469, 0.4566248186037388, 0.8931425766406562, 0.3672831595239752, 1.0]",Method E
