method,harmonics_considered,normed_column,correlation,p_value,final_ranking_correlate
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,15,normed_values_only_modulations,0.3612718658794668,0.22519345470697716,"[0.48148148148148145, 0.48148148148148145, 0.2222222222222222, 0.0, 0.5185185185185185, 0.2222222222222222, 0.2222222222222222, 0.5185185185185185, 0.6666666666666666, 0.2222222222222222, 0.6666666666666666, 1.0, 0.5925925925925926]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,16,normed_values_only_modulations,0.3614139159936559,0.22499766949768474,"[0.5625, 0.5625, 0.28125, 0.0, 0.5, 0.25, 0.25, 0.5, 0.6875, 0.28125, 0.6875, 1.0, 0.6875]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,17,normed_values_only_modulations,0.3287884428903753,0.2726964213801042,"[0.5483870967741935, 0.5483870967741935, 0.25806451612903225, 0.0, 0.5161290322580645, 0.1935483870967742, 0.1935483870967742, 0.5161290322580645, 0.6129032258064516, 0.25806451612903225, 0.6129032258064516, 1.0, 0.6451612903225806]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,18,normed_values_only_modulations,0.39401216318288707,0.18281057232582934,"[0.5151515151515151, 0.5151515151515151, 0.2727272727272727, 0.0, 0.5151515151515151, 0.18181818181818182, 0.18181818181818182, 0.5151515151515151, 0.6060606060606061, 0.2727272727272727, 0.6060606060606061, 1.0, 0.696969696969697]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,19,normed_values_only_modulations,0.3098125278530457,0.3029526708586142,"[0.5135135135135135, 0.5135135135135135, 0.24324324324324326, 0.0, 0.4594594594594595, 0.1891891891891892, 0.1891891891891892, 0.4594594594594595, 0.5945945945945946, 0.24324324324324326, 0.5945945945945946, 1.0, 0.5675675675675675]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,20,normed_values_only_modulations,0.32724589184245934,0.27508724434788717,"[0.525, 0.525, 0.25, 0.0, 0.475, 0.25, 0.25, 0.475, 0.6, 0.25, 0.6, 1.0, 0.6]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,21,normed_values_only_modulations,0.3189694018210846,0.28812311328296136,"[0.5227272727272727, 0.5227272727272727, 0.22727272727272727, 0.0, 0.4772727272727273, 0.25, 0.25, 0.4772727272727273, 0.5909090909090909, 0.22727272727272727, 0.5909090909090909, 1.0, 0.5909090909090909]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,22,normed_values_only_modulations,0.3171392706262626,0.29105289674219004,"[0.5, 0.5, 0.20454545454545456, 0.0, 0.5, 0.25, 0.25, 0.5, 0.5681818181818182, 0.20454545454545456, 0.5681818181818182, 1.0, 0.5681818181818182]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,23,normed_values_only_modulations,0.2947505673365207,0.32826790427479796,"[0.5333333333333333, 0.5333333333333333, 0.2222222222222222, 0.0, 0.5111111111111111, 0.28888888888888886, 0.28888888888888886, 0.5111111111111111, 0.5777777777777777, 0.2222222222222222, 0.5777777777777777, 1.0, 0.5777777777777777]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,24,normed_values_only_modulations,0.28958944477882953,0.33720385665995206,"[0.5686274509803921, 0.5686274509803921, 0.2549019607843137, 0.0, 0.5098039215686274, 0.29411764705882354, 0.29411764705882354, 0.5098039215686274, 0.6078431372549019, 0.2549019607843137, 0.6078431372549019, 1.0, 0.6078431372549019]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,25,normed_values_only_modulations,0.2879584495216162,0.3400552812319875,"[0.5849056603773585, 0.5849056603773585, 0.2830188679245283, 0.0, 0.49056603773584906, 0.32075471698113206, 0.32075471698113206, 0.49056603773584906, 0.6037735849056604, 0.2830188679245283, 0.6037735849056604, 1.0, 0.6226415094339622]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,26,normed_values_only_modulations,0.2828365611542276,0.34909524722022167,"[0.6111111111111112, 0.6111111111111112, 0.3148148148148148, 0.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.6111111111111112, 0.3148148148148148, 0.6111111111111112, 1.0, 0.6481481481481481]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,27,normed_values_only_modulations,0.2966020012276679,0.3250947057465397,"[0.6037735849056604, 0.6037735849056604, 0.32075471698113206, 0.0, 0.5283018867924528, 0.32075471698113206, 0.32075471698113206, 0.5283018867924528, 0.6037735849056604, 0.32075471698113206, 0.6037735849056604, 1.0, 0.660377358490566]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,28,normed_values_only_modulations,0.274825636144038,0.36349262391271725,"[0.603448275862069, 0.603448275862069, 0.3103448275862069, 0.0, 0.5344827586206896, 0.3103448275862069, 0.3103448275862069, 0.5344827586206896, 0.5862068965517241, 0.3103448275862069, 0.5862068965517241, 1.0, 0.6379310344827587]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,29,normed_values_only_modulations,0.2209478464221281,0.4682005078553127,"[0.59375, 0.59375, 0.28125, 0.0, 0.515625, 0.28125, 0.28125, 0.515625, 0.5625, 0.28125, 0.5625, 1.0, 0.5625]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,30,normed_values_only_modulations,0.2287175192718492,0.45228572323873406,"[0.5882352941176471, 0.5882352941176471, 0.29411764705882354, 0.0, 0.5294117647058824, 0.27941176470588236, 0.27941176470588236, 0.5294117647058824, 0.5882352941176471, 0.29411764705882354, 0.5882352941176471, 1.0, 0.5588235294117647]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,31,normed_values_only_modulations,0.21367456809984162,0.48333480131541506,"[0.6027397260273972, 0.6027397260273972, 0.2876712328767123, 0.0, 0.5205479452054794, 0.3013698630136986, 0.3013698630136986, 0.5205479452054794, 0.5753424657534246, 0.2876712328767123, 0.5753424657534246, 1.0, 0.5616438356164384]"
Chan's method Vanilla Cap 0 with  distributive normed_values_only_modulations,32,normed_values_only_modulations,0.2386595486241555,0.4323104249997545,"[0.6455696202531646, 0.6455696202531646, 0.3291139240506329, 0.0, 0.5316455696202531, 0.31645569620253167, 0.31645569620253167, 0.5316455696202531, 0.5949367088607594, 0.3291139240506329, 0.5949367088607594, 1.0, 0.6455696202531646]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.025652442910907458,0.9337051681430276,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,2,normed_values_weighted_modulations_only,0.09112504060518964,0.7671794024967995,"[0.25609756097560976, 0.25609756097560976, 0.08536585365853656, 0.37804878048780494, 0.25609756097560976, 0.45121951219512196, 0.45121951219512196, 0.25609756097560976, 0.8292682926829268, 0.08536585365853656, 0.8292682926829268, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,2,normed_values_normed_weighted_modulations,0.07324631615946786,0.8120354403318875,"[0.25609756097560976, 0.25609756097560976, 0.12804878048780485, 0.5670731707317074, 0.25609756097560976, 0.45121951219512196, 0.45121951219512196, 0.25609756097560976, 0.8719512195121949, 0.12804878048780485, 0.8719512195121949, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,0.16682865347363843,0.5859302019937321,"[0.6666666666666686, 0.6666666666666686, 0.0, 0.0, 1.0, 0.6666666666666686, 0.6666666666666686, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,3,normed_values_weighted_modulations_only,0.22081339608388634,0.4684782161597629,"[0.11507936507936503, 0.11507936507936503, 0.023809523809523836, 0.22619047619047616, 0.1904761904761904, 0.18650793650793643, 0.18650793650793643, 0.1904761904761905, 0.8293650793650794, 0.023809523809523836, 0.8293650793650794, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,3,normed_values_normed_weighted_modulations,0.20996271096816238,0.4911448953320357,"[0.11507936507936496, 0.11507936507936496, 0.08616780045351484, 0.3633786848072563, 0.1904761904761904, 0.18650793650793637, 0.18650793650793637, 0.1904761904761904, 0.8917233560090703, 0.08616780045351484, 0.8917233560090703, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,0.17851558524499583,0.5595482927586383,"[0.7083333333333346, 0.7083333333333346, 0.12500000000000167, 0.0, 0.7500000000000011, 0.5833333333333351, 0.5833333333333351, 0.7500000000000011, 0.12500000000000167, 0.12500000000000167, 0.12500000000000167, 0.7500000000000011, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,4,normed_values_weighted_modulations_only,0.205615930470197,0.5003639947565048,"[0.13685847589424588, 0.13685847589424577, 0.015552099533437062, 0.21772939346811823, 0.17884914463452573, 0.22239502332814934, 0.22239502332814934, 0.17884914463452573, 0.8195956454121305, 0.015552099533437112, 0.8195956454121307, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,4,normed_values_normed_weighted_modulations,0.1854131109700302,0.5442140789619899,"[0.15048567081775824, 0.15048567081775824, 0.0805813094774354, 0.35658011022575725, 0.19289151401251534, 0.24300751051541006, 0.24300751051541006, 0.19289151401251534, 0.8711060817869701, 0.0805813094774354, 0.8711060817869705, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.17173440762542824,0.5747959660647585,"[0.7756410256410249, 0.7756410256410249, 0.13461538461538508, 0.0, 0.7692307692307688, 0.5641025641025645, 0.5641025641025632, 0.7692307692307688, 0.2115384615384617, 0.13461538461538508, 0.21153846153846306, 0.8846153846153858, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,5,normed_values_weighted_modulations_only,0.11242562314260846,0.7146075926248076,"[0.22391917293233085, 0.22391917293233085, 0.05122180451127818, 0.37593984962406024, 0.2789003759398496, 0.4046052631578947, 0.4046052631578947, 0.27890037593984973, 0.7875939849624062, 0.05122180451127818, 0.7875939849624062, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,5,normed_values_normed_weighted_modulations,0.10045545883413948,0.744024015304467,"[0.22751032342408786, 0.227510323424088, 0.10215431181500233, 0.4941999052315459, 0.284220596317105, 0.4148382903950708, 0.4148382903950709, 0.284220596317105, 0.8344277297034967, 0.10215431181500233, 0.8344277297034967, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,0.20482991359528196,0.502039394939337,"[0.6874999999999979, 0.6874999999999979, 0.11931818181818017, 0.0, 0.7386363636363613, 0.5568181818181795, 0.5568181818181795, 0.7386363636363613, 0.13068181818181832, 0.1193181818181822, 0.13068181818181832, 0.7840909090909078, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,6,normed_values_weighted_modulations_only,0.14432498829561224,0.638059071920693,"[0.19786944696282865, 0.19786944696282865, 0.0519038984587489, 0.3254759746146873, 0.256572982774252, 0.34950135992747056, 0.34950135992747056, 0.256572982774252, 0.8053037171350861, 0.0519038984587489, 0.8053037171350861, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,6,normed_values_normed_weighted_modulations,0.12706852371994054,0.6791141443030871,"[0.20982763797546625, 0.2098276379754664, 0.12066855231270533, 0.45062801095775723, 0.26698505618668705, 0.36009776184551956, 0.36009776184551956, 0.26698505618668705, 0.8651474522492325, 0.12066855231270533, 0.8651474522492325, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,0.14954274868266948,0.6258240518365238,"[0.697088906372935, 0.697088906372935, 0.14634146341463194, 0.030684500393388294, 0.7466561762391822, 0.5704169944925253, 0.5704169944925269, 0.7466561762391806, 0.0, 0.1463414634146336, 0.0, 0.7435090479937074, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,7,normed_values_weighted_modulations_only,0.17760619985385168,0.5615832750354525,"[0.16454936833933237, 0.16454936833933237, 0.03292398899004887, 0.2612040369821441, 0.22852706613028437, 0.29663349565953845, 0.29663349565953845, 0.22852706613028437, 0.796986378714094, 0.03292398899004887, 0.796986378714094, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,7,normed_values_normed_weighted_modulations,0.16389789129400215,0.5926224749294391,"[0.17486868895337426, 0.17486868895337426, 0.11715117650576257, 0.3904600747420845, 0.23682673792839062, 0.3050950346961492, 0.305095034696149, 0.23682673792839062, 0.8838214573286589, 0.11715117650576273, 0.8838214573286585, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,0.1071631879465832,0.7274978014022223,"[0.8236775818639814, 0.8236775818639814, 0.14357682619647483, 0.0, 0.7934508816120929, 0.670025188916878, 0.670025188916878, 0.7934508816120929, 0.11047139258726184, 0.14357682619647483, 0.11047139258726184, 0.9291111910759277, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,8,normed_values_weighted_modulations_only,0.1724217461162111,0.5732428396494078,"[0.1774096058769739, 0.1774096058769739, 0.020628303085721344, 0.21610898439316198, 0.2220603505726637, 0.2893231870805757, 0.2893231870805757, 0.222060350572664, 0.7815972598918213, 0.0206283030857212, 0.7815972598918213, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,8,normed_values_normed_weighted_modulations,0.16509140071942913,0.5898935254231699,"[0.1795759442514557, 0.1795759442514557, 0.10479090802160991, 0.3490214095950231, 0.22926099244505696, 0.29444966077473245, 0.29444966077473245, 0.22926099244505696, 0.8716203962687062, 0.10479090802160991, 0.8716203962687062, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,0.1559612409350214,0.6108938455706495,"[0.7933225508317951, 0.7933225508317951, 0.170633086876154, 0.0, 0.7965573012939018, 0.6129852125693169, 0.6129852125693169, 0.7965573012938995, 0.17109519408502802, 0.1706330868761563, 0.17109519408502802, 1.0, 0.9954944547134956]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,9,normed_values_weighted_modulations_only,0.2333499113538146,0.4429234734954845,"[0.17196529516431236, 0.17196529516431264, 0.0, 0.13008539741025915, 0.21751407981272408, 0.2160181817227497, 0.21601818172274995, 0.21751407981272383, 0.7639577789325064, 0.0, 0.7639577789325064, 1.0, 0.071262485500286]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,9,normed_values_normed_weighted_modulations,0.2221508296607248,0.46571921269073824,"[0.11556215486224776, 0.11556215486224776, 0.01836476997505561, 0.21632418746737275, 0.1708732747529216, 0.17591596470966142, 0.1759159647096612, 0.17087327475292183, 0.8481084804907264, 0.01836476997505538, 0.8481084804907264, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.13508186972052316,0.6599400162066172,"[0.8195845098830173, 0.8195845098830173, 0.16165792658330008, 0.0, 0.8097014925373145, 0.5986284792254936, 0.5986284792254953, 0.8097014925373127, 0.16206131504638777, 0.16165792658329828, 0.16206131504638777, 1.0, 0.9960669624848724]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,10,normed_values_weighted_modulations_only,0.22685441245104637,0.45607789958184225,"[0.17497085508642082, 0.17497085508642107, 0.0, 0.18835217192964673, 0.23417811343707218, 0.24923209488570078, 0.24923209488570122, 0.23417811343707243, 0.743671752242891, 0.0, 0.743671752242891, 1.0, 0.0766232449693346]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,10,normed_values_normed_weighted_modulations,0.2151440127283898,0.480258995530564,"[0.11191240620162307, 0.11191240620162307, 0.021075427975640514, 0.29071436705802717, 0.18358045789556168, 0.21312862016577228, 0.21312862016577203, 0.18358045789556168, 0.8352398492563237, 0.021075427975640514, 0.8352398492563237, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.130048236334111,0.6719628756017486,"[0.7839016449623016, 0.7839016449623046, 0.1690627141878015, 0.0, 0.7530757368060296, 0.6151987662782694, 0.6151987662782725, 0.7530757368060327, 0.16943968471555845, 0.1690627141878015, 0.16943968471555845, 1.0, 0.927236120630571]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,11,normed_values_weighted_modulations_only,0.2161090864802954,0.47824390892642027,"[0.20402421293927797, 0.20402421293927797, 4.1152428857953583e-16, 0.1704278173926276, 0.23617728269558114, 0.27732126087837894, 0.27732126087837894, 0.23617728269558114, 0.7216877166999689, 0.0, 0.7216877166999689, 1.0, 0.09308623963528903]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,11,normed_values_normed_weighted_modulations,0.2055078607326982,0.5005941955097243,"[0.1282317607903975, 0.1282317607903975, 0.003533682518117062, 0.2642193683223915, 0.1745473586400223, 0.2244359920043492, 0.2244359920043492, 0.1745473586400223, 0.8145865114053827, 0.003533682518117062, 0.8145865114053827, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.14173396531422333,0.6441664494218197,"[0.798581729336749, 0.7985817293367518, 0.18765270246111904, 0.0, 0.7679518503068937, 0.6309516715332826, 0.6309516715332826, 0.7679518503068937, 0.12116594447802662, 0.18765270246111904, 0.12116594447802662, 0.9936407671941925, 1.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,12,normed_values_weighted_modulations_only,0.23881009979414367,0.4320113514069288,"[0.19679652285898253, 0.19679652285898253, 0.0, 0.12256866576370547, 0.21401616078631636, 0.24915624930612618, 0.2491562493061258, 0.21401616078631636, 0.7189940123306022, 0.0, 0.7189940123306022, 1.0, 0.10963254287215704]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,12,normed_values_normed_weighted_modulations,0.22368157148690718,0.4625709444880745,"[0.11195296543958017, 0.11195296543958017, 0.0, 0.20635866576853146, 0.1432979513540369, 0.18571058494866802, 0.18571058494866802, 0.1432979513540369, 0.8225180121510569, 0.0, 0.8225180121510569, 1.0, 0.00041837619778618937]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.1080456926065882,0.7253314154639063,"[0.794111170738867, 0.794111170738867, 0.18669577731198675, 0.0, 0.746514182716026, 0.6734594179635693, 0.6734594179635669, 0.7465141827160235, 0.15229604298973903, 0.1866957773119844, 0.15229604298973903, 1.0, 0.9163421900606676]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,13,normed_values_weighted_modulations_only,0.22275995738514923,0.4644652045116282,"[0.21200106977776173, 0.21200106977776173, 0.0, 0.14143878098613752, 0.214281007343681, 0.2830394657560702, 0.2830394657560702, 0.21428100734368064, 0.708389307970861, 0.0, 0.708389307970861, 1.0, 0.10877252816316132]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,13,normed_values_normed_weighted_modulations,0.211642494421397,0.48760330788973605,"[0.12612761322426583, 0.12612761322426616, 0.0, 0.23797268029411367, 0.1423497757873073, 0.21516296514961158, 0.21516296514961125, 0.1423497757873073, 0.8140948865525691, 0.0, 0.8140948865525691, 1.0, 0.003115174466006225]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.07682247464804183,0.8030164062307189,"[0.8095970072748552, 0.8095970072748573, 0.17120994077600332, 0.0, 0.7774858557879994, 0.7477914333363029, 0.7477914333363007, 0.7774858557879972, 0.10067658786979013, 0.17120994077600332, 0.10067658786979013, 1.0, 0.9163421900606696]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,14,normed_values_weighted_modulations_only,0.21645490304091378,0.47752280348602316,"[0.21407941340716688, 0.21407941340716688, 3.2572567052582614e-16, 0.1373105837311927, 0.20822808178977256, 0.31798948138768957, 0.31798948138768957, 0.20822808178977256, 0.7018192752605307, 0.0, 0.7018192752605307, 1.0, 0.10560831658106588]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,14,normed_values_normed_weighted_modulations,0.20824173551654454,0.49478554639748323,"[0.12754210276973313, 0.1275421027697324, 0.007826523162144824, 0.23659414969413756, 0.13173204720115608, 0.24054021377216575, 0.24054021377216575, 0.13173204720115572, 0.8207293042329826, 0.007826523162144824, 0.8207293042329826, 1.0, 0.0]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.07556797610111556,0.8061777384664562,"[0.8034656307873981, 0.8034656307873981, 0.18419169876831976, 0.0, 0.7534102335311099, 0.7156975067191075, 0.7156975067191113, 0.7534102335311136, 0.1339357391827096, 0.18419169876831976, 0.1339357391827096, 1.0, 0.8843224416846182]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,15,normed_values_weighted_modulations_only,0.20738699614281034,0.4965982857122914,"[0.21529927532223256, 0.21529927532223256, 0.0, 0.1652673286496654, 0.23523064529512627, 0.3312247261713785, 0.3312247261713785, 0.23523064529512627, 0.6818775930740726, 0.0, 0.6818775930740726, 1.0, 0.10173801654035447]"
Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,15,normed_values_normed_weighted_modulations,0.20028679115310571,0.5117725659094958,"[0.1299535942503189, 0.1299535942503189, 0.013695042991406661, 0.28210940674498847, 0.16724900252743125, 0.2640640639672551, 0.2640640639672551, 0.16724900252743125, 0.8040890417214449, 0.013695042991406661, 0.8040890417214457, 1.0, 0.0]"
