,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered,threshold_exponent
1341,0.3086066999241838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.3049372317414358,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24,10**5
1342,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,24,10**5
1343,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,24,10**5
1344,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,25,10**5
1345,0.5670739654670023,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3180792133880561, 0.0, 1.0, 0.0, 0.17453184551168266, 0.4160755143930121, 0.5793326042100354]",0.043275852933170225,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),25,10**5
1346,0.2713599259088684,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.8620616563359395, 0.0, 0.0]",0.3698181483046067,Smallest_ratio_and_filter_by_smallest_t_sub,25,10**5
1347,0.27833506112938006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.9284727547623245, 0.0, 0.0]",0.35714680543117344,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,25,10**5
1348,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,25,10**5
1349,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,25,10**5
1350,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,26,10**5
1351,0.5670739654670023,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3180792133880561, 0.0, 1.0, 0.0, 0.17453184551168266, 0.4160755143930121, 0.5793326042100354]",0.043275852933170225,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),26,10**5
1352,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,26,10**5
1353,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,26,10**5
1354,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,26,10**5
1355,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,26,10**5
1356,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,27,10**5
1357,0.6262520785856562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7181979943289453, 1.0]",0.022022039752961867,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),27,10**5
1358,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,27,10**5
1359,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,27,10**5
1360,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,27,10**5
1361,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,27,10**5
1362,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,28,10**5
1363,0.6262520785856562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7181979943289453, 1.0]",0.022022039752961867,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),28,10**5
1364,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,28,10**5
1365,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,28,10**5
1366,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,28,10**5
1367,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,28,10**5
1368,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,29,10**5
1369,0.6262520785856562,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7181979943289453, 1.0]",0.022022039752961867,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),29,10**5
1370,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,29,10**5
1371,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,29,10**5
1372,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,29,10**5
1373,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,29,10**5
1374,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,30,10**5
1375,0.6244245375527075,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9343520555590962]",0.022529349929602236,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),30,10**5
1376,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,30,10**5
1377,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,30,10**5
1378,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,30,10**5
1379,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,30,10**5
1380,0.6288533455859279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8885021350000064, 1.0]",0.021314631085327666,Smallest_delta_t_and_choose_top_3_t_sub,31,10**5
1381,0.6244245375527075,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9343520555590962]",0.022529349929602236,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),31,10**5
1382,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub,31,10**5
1383,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,31,10**5
1384,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,31,10**5
1385,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,31,10**5
1386,0.46291004988627577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.11117295276905712,Smallest_delta_t_and_choose_top_3_t_sub,32,10**5
1387,0.6244245375527075,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9343520555590962]",0.022529349929602236,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),32,10**5
1388,-0.07715167498104591,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8021872773938727,Smallest_ratio_and_filter_by_smallest_t_sub,32,10**5
1389,-0.07715167498104591,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8021872773938727,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,32,10**5
1390,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,32,10**5
1391,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,32,10**5
1392,0.6033797729086818,"[0.0, 0.1310116144078594, 0.11467511762126212, 0.19511567756893125, 0.15861995117587668, 0.1597428239254548, 0.08521910176579284, 0.1580093145386703, 0.16724794352536118, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.029013951485233072,Smallest_delta_t_and_choose_top_3_t_sub,4,10**6
1393,0.5638206239594716,"[0.0, 0.041622680076453436, 0.040296385875744606, 0.04801992628497836, 0.04827081182832273, 0.07566291657764933, 0.08521910176579284, 0.0957976070652699, 0.04497675562319077, 0.06311042439940451, 0.25777164878007836, 0.05129848289180853, 1.0]",0.044762401434365044,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),4,10**6
1394,0.55912319908674,"[0.0, 0.041622680076453436, 0.040296385875744606, 0.08058194313796654, 0.09461247217482213, 0.07566291657764933, 0.08521910176579284, 0.11815449409492772, 0.06348395998370564, 0.06311042439940451, 0.25777164878007836, 0.05129848289180853, 1.0]",0.046973169648603104,Smallest_ratio_and_filter_by_smallest_t_sub,4,10**6
1395,0.6616280332907364,"[0.0, 0.2040163720794325, 0.20073959717939213, 0.28386958825835246, 0.30759140458540474, 0.2750689305931321, 0.2919231093383887, 0.3437360820381354, 0.2519602349254851, 0.2512178823240983, 0.5077121711955292, 0.22649168393521324, 1.0]",0.013776782454178847,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,4,10**6
1396,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,4,10**6
1397,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,4,10**6
1398,0.6620917083697064,"[0.0, 0.2014916621224196, 0.11467511762126212, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.2114467276031425, 0.16724794352536118, 0.3535948847042967, 0.25777164878007836, 0.3499678318300798, 1.0]",0.013687121451854543,Smallest_delta_t_and_choose_top_3_t_sub,5,10**6
1399,0.5529832470224332,"[0.0, 0.041622680076453436, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.07566291657764933, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.06311042439940451, 0.25777164878007836, 0.05129848289180853, 1.0]",0.0499796791023599,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),5,10**6
1400,0.5904046180977602,"[0.0, 0.1310116144078594, 0.14417688192210004, 0.19511567756893125, 0.09461247217482213, 0.1597428239254548, 0.10435224599520958, 0.1580093145386703, 0.16724794352536118, 0.2023952518623577, 0.21806822202321582, 0.18238764679065278, 1.0]",0.03363936015064489,Smallest_ratio_and_filter_by_smallest_t_sub,5,10**6
1401,0.6935556465989141,"[0.0, 0.3619552657551198, 0.3797063100899168, 0.4417190029520252, 0.30759140458540474, 0.39967840062412024, 0.32303598250846544, 0.39750385474693234, 0.4089595866651877, 0.4498835981255126, 0.46697775324228863, 0.4270686675356234, 1.0]",0.00856033070582233,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,5,10**6
1402,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,5,10**6
1403,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,5,10**6
1404,0.7472236347700478,"[0.0, 0.0, 0.47516197873654253, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.7363139189091686, 0.5116663632228867, 0.6068589579644325, 0.3535948847042967, 0.25777164878007836, 0.9412816743216315, 1.0]",0.0033286452865447834,Smallest_delta_t_and_choose_top_3_t_sub,6,10**6
1405,0.5902777994738864,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.19511567756893125, 0.15861995117587668, 0.07566291657764933, 0.08521910176579284, 0.1580093145386703, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.03368706573815691,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),6,10**6
1406,0.48331716501171457,"[0.0, 0.1310116144078594, 0.25359399769950924, 0.41589697119425123, 0.2463092420506096, 0.3394318443354945, 0.1295417215107807, 0.24483035839923178, 0.2512271260434693, 0.2023952518623577, 0.2212889260309279, 0.18238764679065278, 1.0]",0.09429034030513525,Smallest_ratio_and_filter_by_smallest_t_sub,6,10**6
1407,0.5420026263647586,"[0.0, 0.3619552657551198, 0.5035811729001684, 0.6449007452269312, 0.4962955188701683, 0.5826077963222724, 0.35991904855228307, 0.49480335326191127, 0.5012256238895507, 0.4498835981255126, 0.4704135691398877, 0.4270686675356234, 1.0]",0.055695854888719434,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,6,10**6
1408,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,6,10**6
1409,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,6,10**6
1410,0.7127513225894847,"[0.0, 0.0, 0.7455740254690301, 0.4335998558031727, 0.3161626667709107, 0.45772117562259157, 0.6852959919808194, 0.6017780654508934, 1.0, 0.6386330285985217, 0.3872613546728729, 0.876061883623285, 0.9307117173556475]",0.0062497986432963025,Smallest_delta_t_and_choose_top_3_t_sub,7,10**6
1411,0.6508566011598621,"[0.0, 0.2014916621224196, 0.11467511762126212, 0.19511567756893125, 0.15861995117587668, 0.1597428239254548, 0.08521910176579284, 0.2114467276031425, 0.16724794352536118, 0.2023952518623577, 0.25777164878007836, 0.3499678318300798, 1.0]",0.01598676478040655,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),7,10**6
1412,0.33956827734558637,"[0.0, 0.2014916621224196, 0.25359399769950924, 0.41589697119425123, 0.8581420953871857, 0.151943293368259, 0.7363139189091686, 0.09807764748877504, 0.2512271260434693, 0.35359488470429684, 0.1514180202947779, 0.3499678318300798, 1.0]",0.2563296820253911,Smallest_ratio_and_filter_by_smallest_t_sub,7,10**6
1413,0.40992837201317334,"[0.0, 0.4488782263848622, 0.5035811729001684, 0.6449007452269312, 0.9263595929158318, 0.3897990422875087, 0.8580873608841751, 0.3131735101964645, 0.5012256238895507, 0.5946384487268687, 0.38912468476669265, 0.5915807906195736, 1.0]",0.16418054683939518,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,7,10**6
1414,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,7,10**6
1415,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,7,10**6
1416,0.390017418210669,"[0.0, 0.0, 0.5242702086380894, 1.0, 0.22231818921975746, 0.32185882024359175, 0.9020009686900704, 0.4231562543092789, 0.703176600483471, 0.44907180200637176, 0.3187515760354361, 0.6160262171393677, 0.6544547014402773]",0.18768793800576578,Smallest_delta_t_and_choose_top_3_t_sub,8,10**6
1417,0.7561491548203936,"[0.0, 0.0, 0.11467511762126212, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.5116663632228867, 0.16724794352536118, 0.2023952518623577, 0.25777164878007836, 0.9412816743216315, 1.0]",0.0027832513251035114,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),8,10**6
1418,0.5684289151398035,"[0.0, 0.0, 0.5072503900314126, 0.2606075790837211, 0.8581420953871857, 0.25295532889676187, 0.7363139189091686, 0.356828808347755, 0.6068589579644325, 0.35359488470429684, 0.13912152085914364, 0.9412816743216315, 1.0]",0.04266736472594564,Smallest_ratio_and_filter_by_smallest_t_sub,8,10**6
1419,0.6197224767517342,"[0.0, 0.0, 0.71221512903856, 0.5104973840126129, 0.9263595929158318, 0.5029466461730925, 0.8580873608841751, 0.5973514948066632, 0.7790115262076888, 0.5946384487268687, 0.372989974207275, 0.9701967193933566, 1.0]",0.02387439943044731,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,8,10**6
1420,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,8,10**6
1421,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,8,10**6
1422,0.5469286062354659,"[0.0, 0.0, 0.0, 1.0, 0.9322366671597474, 0.32185882024359175, 0.9020009686900704, 0.4231562543092789, 0.703176600483471, 0.7969444729594236, 0.8506419380088761, 0.6160262171393677, 0.6544547014402773]",0.05307688530733989,Smallest_delta_t_and_choose_top_3_t_sub,9,10**6
1423,0.7572793352113438,"[0.0, 0.0, 0.47516197873654253, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.5116663632228867, 0.16724794352536118, 0.35359488470429684, 0.41609162907410885, 0.9412816743216315, 1.0]",0.0027194820469551738,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),9,10**6
1424,0.5023939666236138,"[0.0, 0.0, 0.555888958481514, 0.4535256626653552, 0.5954861517760921, 0.4197681572126726, 0.5109465488609589, 1.0, 0.745585199446577, 0.47615533400080023, 0.15964679013852753, 0.6531787742288108, 0.6939248814118766]",0.08017942592259696,Smallest_ratio_and_filter_by_smallest_t_sub,9,10**6
1425,0.5677305020582696,"[0.0, 0.0, 0.7455796124368704, 0.6734431398903364, 0.7716774920756029, 0.6478951745557862, 0.7148052524016306, 1.0, 0.8634727554744138, 0.6900400959370406, 0.399558243737415, 0.8081947625596263, 0.8330215371836892]",0.04298023551605728,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,9,10**6
1426,-0.01709016657232803,"[0.30182007841980996, 0.0, 0.7214823642898025, 0.9912374823239093, 1.0, 0.3729559679673576, 0.5420628995644188, 0.8997177900299042, 0.8849506219500041, 0.2254764000928299, 0.7191775546285399, 0.10179917983525419, 0.506620074603839]",0.9558088216485241,Smallest_t_sub_and_choose_top_3_delta_t,9,10**6
1427,0.616829727671509,"[0.0, 0.1310116144078594, 0.08697656346378536, 0.06615483578670031, 0.09461247217482213, 0.1597428239254548, 0.08521910176579284, 0.11815449409492772, 0.0796315512475953, 0.2023952518623577, 0.25777164878007836, 0.18238764679065278, 1.0]",0.024730858318244987,Smallest_t_sub_and_filter_by_smallest_delta_t,9,10**6
1428,0.13139177788381837,"[0.0, 0.0, 0.0, 0.3090051259837409, 1.0, 0.5151361782097817, 0.27872292296753154, 0.13075745167364666, 0.456358038293211, 0.24625992726887272, 0.2890063374141587, 0.19035525883643767, 0.20222985746920447]",0.6687466478006152,Smallest_delta_t_and_choose_top_3_t_sub,10,10**6
1429,0.7093864624594625,"[0.0, 0.0, 0.8010794444356695, 0.19511567756893125, 0.33969988867143197, 0.3394318443354945, 0.26630532260703244, 0.5116663632228867, 0.6068589579644325, 0.35359488470429684, 0.48704910413807145, 0.9412816743216315, 1.0]",0.006615433522640468,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),10,10**6
1430,0.3975850542368969,"[0.0, 0.0, 0.5535751747305808, 0.4535256626653552, 0.5954861517760921, 0.6818378285455226, 0.9564006704423892, 1.0, 0.4159692505072344, 0.18490041287560957, 0.37035734432347744, 0.6531787742288108, 0.6939248814118766]",0.1785169857719655,Smallest_ratio_and_filter_by_smallest_t_sub,10,10**6
